phrase,concordance_score,frequency,uniqueness,wiki_score,total
number generators,-0.7904623437045653,-0.9995070248952428,0.5027254088113218,0.7,-0.1468109899471216
equality constraints,-0.5564149785144261,-0.9930983485333991,0.36145421813272005,0.6000000000000001,-0.14701477722877626
multi-core systems,-0.7787599754450583,-0.9940842987429135,0.9843976596489472,0.19999999999999996,-0.14711165363475615
formal methods,-0.9085683262542714,-0.9684495932955386,0.7841176176426463,0.5,-0.14822507547679092
background subtraction,-0.9283375188347565,-0.9861966970667981,0.920888133219983,0.3999999999999999,-0.14841152067039293
signal analysis,-0.9585282708357823,-0.9935913236381563,0.8496274441166176,0.5,-0.15062303758933027
image classification,-0.9889278630103213,-0.9142223317722455,0.7966695004250637,0.5,-0.1516201735893758
feature vectors,-0.8798258831408002,-0.9980280995809712,0.36875531329699474,0.8999999999999999,-0.15227466735619422
game world,-0.9892990433351261,-1.0,0.9788968345251787,0.3999999999999999,-0.15260055220248686
translation system,-0.8833929151771206,-0.9995070248952428,0.8624793719057857,0.3999999999999999,-0.15510514204164444
peer-to-peer computing,-0.7152328334648776,-0.9990140497904856,0.8890333550032505,0.19999999999999996,-0.15630338206302818
input data,-0.7535455943498319,-0.9965491742666995,0.9216382457368606,0.19999999999999996,-0.15711413071991776
text processing,-0.9385704419889502,-0.9995070248952428,0.9083362504375656,0.3999999999999999,-0.15743530411165685
computational methods,-0.9809933646131208,-0.9797880207049544,0.5310296544481672,0.8,-0.15743793271747697
dictionary attack,-0.8191863385233551,-0.9990140497904856,0.7877181577236585,0.3999999999999999,-0.15762055764754557
sensor networks,-0.33406998158379375,-0.7880207049543998,0.6897034555183279,-0.19999999999999996,-0.15809680775496637
computational analysis,-0.9910491684944057,-0.9871826472763126,0.5452817922688404,0.8,-0.15823750587546942
information theory,-0.9829367041440047,-0.9659847177717525,0.9151872780917139,0.3999999999999999,-0.1584335359560109
runtime systems,-0.9647212456052235,-0.9995070248952428,0.5304295644346653,0.8,-0.15844967651645026
attribute values,-0.9640474728872519,-0.9960561991619423,0.7233084962744412,0.6000000000000001,-0.15919879394368824
approximation algorithms,-0.7787599754450583,-0.9561252156766084,0.09591438715807366,1.0,-0.15974270099089827
optimization models,-0.9881946177152022,-0.9901404979048558,0.7370105515827374,0.6000000000000001,-0.1603311410093301
knowledge bases,-0.9703187420314492,-0.9871826472763126,0.6110916637495625,0.7,-0.16160243138954983
runtime performance,-0.9647212456052235,-1.0,0.518227734160124,0.8,-0.1616233778612749
service attacks,-0.972312095075321,-0.9896475228000986,0.8126719007851178,0.5,-0.16232192927257544
step size,-0.8899324739103744,-0.9985210746857284,0.9367405110766616,0.30000000000000004,-0.16292825937986033
transaction processing,-0.8135013812154697,-0.9935913236381563,0.7536630494574184,0.3999999999999999,-0.16335741384905195
kernel methods,-0.9470210542033747,-0.9871826472763126,0.7792668900335051,0.5,-0.16373420286154555
tree structures,-0.9392151278692259,-0.9970421493714567,0.7802170325548834,0.5,-0.16401006117144984
software fault,-0.998739600067918,-1.0,0.7402110316547483,0.6000000000000001,-0.1646321421032924
association rules,0.07265867133809478,-0.9546462903623367,0.9228384257638644,-0.7,-0.16478729831509437
image analysis,-0.9605146078244595,-0.9487305891052502,0.9499924988748312,0.30000000000000004,-0.16481317451371963
particle swarm,-0.5246514075243358,-0.9871826472763126,0.645346802020303,0.19999999999999996,-0.16662181319508634
hash functions,-0.5463083877448519,-0.9960561991619423,0.4644196629494426,0.3999999999999999,-0.16948623098933796
software metrics,-0.9940088554523726,-0.990633473009613,0.4028604290643598,0.8999999999999999,-0.17044547484940648
private information,-0.5722967640094713,-0.9876756223810698,0.977796669500425,-0.09999999999999998,-0.170543929222529
chosen plaintext,-0.9101456554495229,-0.9985210746857284,0.8240736110416562,0.3999999999999999,-0.17114827977339875
network model,-0.9581474416627956,-0.9886615725905842,0.9607941191178675,0.30000000000000004,-0.17150372378387807
object-oriented analysis,-0.9589764466414655,-0.9960561991619423,0.9687453117967695,0.30000000000000004,-0.17157183350165955
malicious code,-0.8957836580401279,-0.9955632240571851,0.3046957043556533,0.8999999999999999,-0.17166279443541493
model checking,-0.9593185576393073,-0.9423219127434065,0.8145721858278743,0.3999999999999999,-0.17176707113870987
network architecture,-0.9832060012453177,-0.9901404979048558,0.8861329199379906,0.3999999999999999,-0.17180339480304574
computational systems,-0.9508259529692662,-0.997535124476214,0.5609341401210182,0.7,-0.17185673433111548
evolutionary algorithms,-0.7702082447938802,-0.8876016761153562,0.1702755413311996,0.8,-0.17188359489450916
transitive closure,-0.33406998158379375,-0.9970421493714567,0.6415462319347902,0.0,-0.17239147475511507
active contours,-0.9680288571298115,-0.9753512447621395,0.9523428514277141,0.30000000000000004,-0.1727593126160592
input space,-0.9907899982912798,-0.9985210746857284,0.8960844126618994,0.3999999999999999,-0.17330666507877723
digital images,-0.9936381627772739,-0.9511954646290363,0.9474921238185727,0.30000000000000004,-0.17433537589693432
knowledge base,-0.7163323416914578,-0.9940842987429135,0.9058358753813072,0.10000000000000009,-0.176145191263266
multimodal biometrics,-0.9101456554495229,-0.9955632240571851,1.0,0.19999999999999996,-0.17642721987667703
computational complexity,-0.7094866598184292,-0.9753512447621395,0.27769165374806226,0.7,-0.1767865627081266
signature schemes,-0.5722967640094713,-0.9960561991619423,0.5606340951142672,0.30000000000000004,-0.1769297170142866
privacy enhancing,-0.9659978675971698,-0.9995070248952428,0.5560834125118768,0.7,-0.17735536999513396
robot path,-0.9610828729281768,-1.0,0.6509976496474472,0.6000000000000001,-0.17752130582018238
data access,-0.9910869249545358,-0.9970421493714567,0.9773466019902985,0.30000000000000004,-0.17769561808392348
management support,-0.9939325531198637,-0.9995070248952428,0.9824473671050657,0.30000000000000004,-0.17774805272751015
computational models,-0.970937560731836,-0.9709144688193246,0.530329549432415,0.7,-0.1778806200296864
security breaches,-0.9978825811158264,-0.9990140497904856,0.9850977646646999,0.30000000000000004,-0.17794971656040304
sensitivity analysis,-0.1434885556432518,-0.9171801824007888,0.6458468770315549,-0.30000000000000004,-0.17870546525312148
object recognition,-0.8336818471968479,-0.9526743899433079,0.7712656898534782,0.30000000000000004,-0.17877263682166938
computational efficiency,-0.9307143452066965,-0.9960561991619423,0.4110116517477622,0.8,-0.17893972315521917
smart cards,-0.8105235464351487,-0.9704214937145674,0.8574286142921439,0.19999999999999996,-0.18087910646439304
parallel scheduling,-0.9938807666992441,-0.9980280995809712,0.46787018052707907,0.8,-0.181009671438284
autonomous agents,-0.7787599754450583,-0.97880207049544,0.3240486072910935,0.7,-0.18337835966235116
missing data,-0.056138735420503405,-0.9605619916194232,0.8812321848277243,-0.6,-0.1838671355530506
data storage,-0.9898346690268913,-0.9965491742666995,0.9438415762364356,0.30000000000000004,-0.18563556676428883
ensemble methods,-0.6675874769797423,-0.9921123983238846,0.5111266690003502,0.3999999999999999,-0.1871433015758192
usability engineering,-0.8698849741871207,-0.997535124476214,0.4175626343951593,0.7,-0.18746436606704386
video games,-0.8539649008774781,-0.97880207049544,0.98219732959944,0.10000000000000009,-0.1876424104433695
object management,-0.9851599128348485,-0.9980280995809712,0.9323398509776466,0.30000000000000004,-0.18771204035954325
rapid prototyping,-0.7787599754450583,-0.9827458713334977,0.8095714357153574,0.19999999999999996,-0.18798360276579962
decision support,-0.7724072612470403,-0.9161942321912744,0.9362904435665351,0.0,-0.1880777624679449
configuration management,-0.8410165745856354,-0.9940842987429135,0.8822823423513526,0.19999999999999996,-0.18820463274429905
activation functions,-0.7787599754450583,-0.9995070248952428,0.623993599039856,0.3999999999999999,-0.18856835032511132
network function,-0.997525178149616,-1.0,0.9419412911936791,0.30000000000000004,-0.1888959717389842
error detection,-0.9202522462190971,-0.9921123983238846,0.7521628244236636,0.3999999999999999,-0.1900504550298296
terrorist networks,0.1995580110497237,-0.9990140497904856,0.6386457968695305,-0.6,-0.19020256046780784
social networks,-0.9226302675766439,-0.7441459206310082,0.9055858378756814,0.0,-0.1902975875829927
logic programs,-0.9431019296981343,-0.9334483608577767,0.8129719457918687,0.30000000000000004,-0.19089458619101057
stream processing,-0.9010497237569061,-0.9837318215430121,0.8210731609741462,0.30000000000000004,-0.19092709608144298
recognition performance,-0.9668980497709779,-0.9995070248952428,0.8009201380207029,0.3999999999999999,-0.19137123416137947
genetic algorithms,-0.5281165243596183,-0.7145674143455756,0.4765214782217331,0.0,-0.19154061512086523
large networks,-0.992516539017855,-0.9852107468572837,0.9103865579836976,0.30000000000000004,-0.19183518197286026
log n,-0.737801686536784,-0.988168597485827,0.9585437815672351,0.0,-0.19185662561384398
risk management,-0.4360870978225545,-0.97880207049544,0.9460419062859429,-0.30000000000000004,-0.19221181550801292
systems development,-0.9502832587915461,-0.9955632240571851,0.9732959943991599,0.19999999999999996,-0.19313762211239283
network approach,-0.997525178149616,-0.9970421493714567,0.9212881932289843,0.30000000000000004,-0.19331978357302215
artificial data,-0.9716769580760481,-1.0,0.6975546331949793,0.5,-0.19353058122026723
functional specification,-0.9858293618995403,-1.0,0.7092063809571436,0.5,-0.1941557452355992
user inputs,-0.9977918846730819,-1.0,0.6179926989048357,0.6000000000000001,-0.1949497964420615
domain experts,-0.9128209294767631,-0.9970421493714567,0.8297744661699256,0.30000000000000004,-0.19502215316957355
serious games,-0.8929371360310587,-0.9719004190288391,0.8846326949042358,0.19999999999999996,-0.19505121503891548
image segmentation,-0.9158652068181055,-0.8501355681538082,0.18437765664849715,0.8,-0.19540577958085414
image understanding,-0.9848688265551981,-0.9970421493714567,0.8977846677001549,0.30000000000000004,-0.196031577056625
spam filtering,-0.7509668508287293,-0.9935913236381563,0.5592338850827623,0.3999999999999999,-0.1963310723460308
digital signature,-0.9264368763915231,-0.9980280995809712,0.8377256588488273,0.30000000000000004,-0.19668482928091674
network traffic,-0.9187697051759752,-0.9822528962287405,0.9128369255388309,0.19999999999999996,-0.19704641896647118
information systems,-0.7986585549369047,-0.8723194478678826,0.9819972995949395,-0.09999999999999998,-0.19724517580246195
computer worms,-0.9974599724260081,-0.9995070248952428,0.40741111166675004,0.8,-0.1973889714136252
conceptual model,-0.5746399782628386,-0.9945772738476707,0.4793218982847427,0.30000000000000004,-0.19747383845644167
network theory,-0.997525178149616,-0.9965491742666995,0.9021353202980447,0.30000000000000004,-0.19798475802956772
numerical methods,-0.9283375188347565,-0.9571111658861228,0.5934390158523779,0.5,-0.19800241721712536
model databases,-0.9964620374049813,-1.0,0.8019702955443317,0.3999999999999999,-0.1986229354651624
group key,-0.5587554521663275,-1.0,0.9625943891583739,-0.19999999999999996,-0.1990402657519884
feature space,-0.9202522462190971,-0.9926053734286419,0.9050357553633046,0.19999999999999996,-0.2019554660711086
proof system,-0.8581689029202841,-0.9980280995809712,0.8454268140221033,0.19999999999999996,-0.202692547119788
spatial data,-0.8155720610296001,-0.9699285186098102,0.6740511076661502,0.30000000000000004,-0.20286236799331503
channel coding,-0.9703187420314492,-0.9960561991619423,0.6544481672250839,0.5,-0.2029816934920769
gesture recognition,-0.33406998158379375,-0.981266946019226,0.00200030004500662,0.5,-0.2033341568895033
extract features,-0.9058142594054196,-1.0,0.6883532529879484,0.3999999999999999,-0.20436525160436786
social network,-0.9128209294767631,-0.9615479418289377,0.9566935040256039,0.10000000000000009,-0.20441884182002418
performance modeling,-0.9974128967809015,-0.969435543505053,0.7491623743561535,0.3999999999999999,-0.20442151648245027
fuzzy logic,-0.7250904934273195,-0.8461917673157505,0.3527029054358153,0.3999999999999999,-0.20464483882681367
large graphs,-0.992516539017855,-0.9886615725905842,0.5621343201480222,0.6000000000000001,-0.20476094786510424
information gain,-0.9985095054854498,-0.9990140497904856,0.8730809621443216,0.30000000000000004,-0.20611064828290343
usability evaluation,-0.6074449778099811,-0.9935913236381563,0.3765564834725208,0.3999999999999999,-0.20611995449390413
visual interfaces,-0.9821371527323192,-0.9950702489524279,0.6508476271440717,0.5,-0.20658994363516886
remote access,-0.9344014732965009,-0.9940842987429135,0.901935290293544,0.19999999999999996,-0.2066376204364676
hash function,-0.6372677046710196,-0.9960561991619423,0.5013251987798171,0.30000000000000004,-0.2079996762632862
cache management,-0.919759241791313,-0.997535124476214,0.7838175726358956,0.30000000000000004,-0.20836919840790785
network models,-0.9832060012453177,-0.990633473009613,0.9383407511126669,0.19999999999999996,-0.20887468078556598
model optimization,-0.9964620374049813,-0.9985210746857284,0.7594639195879382,0.3999999999999999,-0.20887979812569285
dynamic scheduling,-0.9827882220564623,-0.9827458713334977,0.5285792868930341,0.6000000000000001,-0.20923870162423147
hoc networks,-0.05142803633298998,-0.7732314518116835,0.3868080212031806,-0.4,-0.20946286673537323
hardware description,-0.9824030567460112,-0.9995070248952428,0.9332899934990249,0.19999999999999996,-0.2121550220355573
integrity checks,-0.936553199073249,-1.0,0.5810371555733362,0.5,-0.21387901087497818
sample images,-0.9633482747836964,-1.0,0.9074861229184377,0.19999999999999996,-0.21396553796631473
data set,-0.9422489437764056,-0.9990140497904856,0.9840976146421965,0.10000000000000009,-0.21429134473117362
complex systems,-0.9205235640921058,-0.9344343110672911,0.8965344801720259,0.10000000000000009,-0.21460584874684274
image domain,-0.9970459359205674,-0.9995070248952428,0.9357903685552833,0.19999999999999996,-0.21519064806513177
network design,-0.9581474416627956,-0.9783090953906828,0.9723458518777817,0.10000000000000009,-0.21602767129392414
parallel architectures,-0.9360871212876718,-0.9876756223810698,0.1595739360904136,0.8999999999999999,-0.21604720189458204
loss functions,-0.9385704419889502,-0.9990140497904856,0.8719307896184427,0.19999999999999996,-0.21641342554024828
morphological filtering,-0.8581689029202841,-0.9965491742666995,0.6876031404710707,0.30000000000000004,-0.2167787341789782
virtual world,-0.881421660630733,-0.9985210746857284,0.9124868730309548,0.10000000000000009,-0.2168639655713766
outsourced data,-0.6675874769797423,-0.9965491742666995,0.9934990248537281,-0.19999999999999996,-0.2176594065981784
higher order,-0.9597028005334349,-0.9546462903623367,0.9426413962094313,0.10000000000000009,-0.21792692367158506
temporal logic,-0.8388532178587427,-0.9857037219620409,0.3518027704155624,0.6000000000000001,-0.2181885423513053
fuzzy sets,-0.9838540674414175,-0.9245748089721469,0.43156473471020673,0.6000000000000001,-0.2192160354258394
tool environments,-0.9659978675971698,-1.0,0.6884532679901985,0.3999999999999999,-0.21938614990174288
formal analysis,-0.9895378916105132,-0.9866896721715553,0.7983697554633196,0.30000000000000004,-0.21946445207968723
entertainment applications,-0.7054871923656454,-1.0,0.92443866579987,-0.09999999999999998,-0.22026213164144384
visual analysis,-0.9821371527323192,-0.9871826472763126,0.8860329049357403,0.19999999999999996,-0.2208217237682229
decision trees,-0.9324956590370955,-0.9516884397337935,0.8004700705105765,0.19999999999999996,-0.22092850706507816
application areas,-0.9292420866273923,-0.9995070248952428,0.9426413962094313,0.10000000000000009,-0.22152692882830088
motion planning,-0.979929258382297,-0.9763371949716539,0.8681802270340551,0.19999999999999996,-0.22202155657997402
parallel data,-0.9938807666992441,-0.9945772738476707,0.7965194779216884,0.30000000000000004,-0.22298464065630658
network based,-0.9653070301149448,-1.0,0.9713457018552785,0.10000000000000009,-0.22349033206491659
wireless networks,-0.7235794652578942,-0.6578752772984964,0.8866830024503676,-0.4,-0.22369293502650575
audit logs,-0.7509668508287293,-0.9995070248952428,0.45566835025253805,0.3999999999999999,-0.2237013813678585
efficient data,-0.9412893346144607,-0.9827458713334977,0.8277741661249189,0.19999999999999996,-0.22406525995575988
network protocols,-0.9867857954713923,-0.9950702489524279,0.6831024653698055,0.3999999999999999,-0.22468839476350372
nearest neighbors,-0.7152328334648776,-0.9857037219620409,0.39910986647997193,0.3999999999999999,-0.2254566722367367
queueing system,-0.5008287292817679,-0.9960561991619423,0.9932489873481021,-0.4,-0.22590898527390205
block cipher,-0.9296369376479874,-0.9960561991619423,0.9169375406310947,0.10000000000000009,-0.22718889904470874
scheduling model,-0.9518974730549769,-1.0,0.6410961644246638,0.3999999999999999,-0.22770032715757826
financial applications,-0.9497945884686216,-0.9965491742666995,0.9334900235035255,0.10000000000000009,-0.22821343480794892
external networks,-0.965370955011839,-0.9990140497904856,0.8513777066559984,0.19999999999999996,-0.22825182453658155
information modeling,-0.9907231048147273,-0.9970421493714567,0.7745661849277392,0.30000000000000004,-0.2282997673146112
video content,-0.99374796880078,-0.9926053734286419,0.9725458818822823,0.10000000000000009,-0.2284518650867849
soft computing,-0.9385704419889502,-0.9649987675622381,0.7864679701955293,0.19999999999999996,-0.2292753098389148
mining algorithms,-0.9058142594054196,-0.9970421493714567,0.4856728509276391,0.5,-0.22929588946230928
classification problems,-0.921060773480663,-0.9792950456001972,0.7831174676201431,0.19999999999999996,-0.2293095878651793
nonlinear programming,-0.9688290857244698,-0.9645057924574809,0.31304695704355656,0.7,-0.23007198028459852
computational modeling,-0.9910491684944057,-0.9842247966477693,0.3535030254538183,0.7,-0.23044273492208922
classification accuracy,-0.8089988950276243,-0.9935913236381563,0.6804020603090464,0.19999999999999996,-0.23054703958918354
random number,-0.925113644310791,-0.9970421493714567,0.899634945241786,0.10000000000000009,-0.23063021211011542
static program,-0.9822266235796935,-1.0,0.8545781867280093,0.19999999999999996,-0.23191210921292105
markup language,-0.6008839779005526,-0.9980280995809712,0.37035555333299985,0.30000000000000004,-0.23213913103713096
generic algorithms,-0.9729203952999766,-0.9980280995809712,0.5422813422013302,0.5,-0.23216678816990438
genetic programming,-0.9283375188347565,-0.905841754991373,0.7008051207681152,0.19999999999999996,-0.2333435382645036
model-based design,-0.9269899733988132,-0.9945772738476707,0.9877981697254588,0.0,-0.23344226938025625
multivariate techniques,-0.33406998158379375,-1.0,0.8993849077361604,-0.5,-0.23367126846190833
content distribution,-0.9647212456052235,-0.990633473009613,0.919387908186228,0.10000000000000009,-0.23399170260715213
adaptive web,-0.9747746437917999,-0.9990140497904856,0.53483022453368,0.5,-0.23473961726215137
dynamical systems,-0.46747697974217317,-0.9585900912003944,0.9843976596489472,-0.5,-0.2354173528234051
mobile environments,-0.9868113654301499,-0.981266946019226,0.7241086162924439,0.30000000000000004,-0.23599242378923296
feature representation,-0.9909983816061164,-0.9965491742666995,0.7433615042256339,0.30000000000000004,-0.23604651291179551
adaptive hypermedia,-0.9879398080837453,-0.9980280995809712,0.5384307646146922,0.5,-0.23688428576250603
reconstruction error,-0.9115032571946895,-1.0,0.5617342601390207,0.3999999999999999,-0.23744224926391722
digital environment,-0.9936381627772739,-0.9995070248952428,0.942541381207181,0.10000000000000009,-0.23765095161633393
balanced binary,-0.8676979742173112,-1.0,0.4166624993749062,0.5,-0.23775886871060126
dialogue systems,-0.6675874769797423,-0.997535124476214,0.70965644846727,0.0,-0.23886653824717158
security architectures,-0.9978825811158264,-0.9995070248952428,0.34165124768715316,0.7,-0.23893458958097902
information assurance,-0.9881276379244864,-0.9940842987429135,0.7259088863329501,0.30000000000000004,-0.23907576258361246
program transformation,-0.9770917127071823,-0.9921123983238846,0.709956493474021,0.30000000000000004,-0.23981190438926148
text classification,-0.9802601289134438,-0.9792950456001972,0.7980197029554432,0.19999999999999996,-0.24038386788954946
memory architectures,-0.9927321482234911,-0.9995070248952428,0.3287993198979846,0.7,-0.24085996330518733
feature matching,-0.9909983816061164,-0.9945772738476707,0.821573235985398,0.19999999999999996,-0.2410006048670973
virtual memory,-0.9628063126173042,-0.9955632240571851,0.8906335950392559,0.10000000000000009,-0.24193398540880834
formal verification,-0.954836649314981,-0.9704214937145674,0.5572335850377559,0.3999999999999999,-0.2420061394979482
compression codes,-0.9585282708357823,-1.0,0.5901885282792418,0.3999999999999999,-0.24208493563913513
smart phones,-0.9058142594054196,-0.9926053734286419,0.8299244886733013,0.10000000000000009,-0.24212378604019003
learning systems,-0.9283375188347565,-0.9980280995809712,0.9509426413962097,0.0,-0.2438557442548795
data sets,-0.8971677303812086,-0.9940842987429135,0.9124868730309548,0.0,-0.2446912890232918
location information,-0.7702082447938802,-0.9921123983238846,0.9803470520578088,-0.19999999999999996,-0.24549339776498896
game loop,-0.9952020078554084,-1.0,0.8080212031804772,0.19999999999999996,-0.24679520116873277
automatic classification,-0.9905728409421344,-0.9738723194478679,0.6762014302145323,0.30000000000000004,-0.24706093254386746
social networking,-0.9912956342758098,-0.9797880207049544,0.882732409861479,0.10000000000000009,-0.24708781127982127
bilinear pairings,-0.0005524861878453136,-0.9891545476953414,1.0,-1.0,-0.24742675847079668
interaction techniques,-0.8034649751040175,-0.9990140497904856,0.712006801020153,0.10000000000000009,-0.2476180559685875
data centers,-0.9998527164480463,-0.9723933941335963,0.8803320498074712,0.10000000000000009,-0.24797851519354286
electron microscopy,1.0,-0.9960561991619423,-0.0013502025303795406,-1.0,-0.24935160042308047
interactive computer,-0.971326624572481,-1.0,0.8731809771465722,0.10000000000000009,-0.24953641185647718
systems management,-0.9756941155836183,-0.997535124476214,0.974196129419413,0.0,-0.24975827766010483
speech signal,-0.9566359729895642,-0.9955632240571851,0.7530629594439164,0.19999999999999996,-0.24978405940070825
formal requirements,-0.9895378916105132,-0.9995070248952428,0.788418262739411,0.19999999999999996,-0.25015666344158627
coding techniques,-0.8191863385233551,-0.9980280995809712,0.6134420163024452,0.19999999999999996,-0.25094310545047027
content information,-0.982913108990457,-1.0,0.9778966845026753,0.0,-0.25125410612194543
digital signatures,-0.9413704955883566,-0.9926053734286419,0.5288793318997851,0.3999999999999999,-0.2512741342793034
sequence learning,-0.9659978675971698,-0.9980280995809712,0.8535780367055059,0.10000000000000009,-0.25261198261815876
life cycle,-0.16947693190787116,-0.9970421493714567,0.8551782767415113,-0.7,-0.2528352011344541
discrete time,-0.9647212456052235,-0.9866896721715553,0.5395309296394459,0.3999999999999999,-0.25296999703433326
network capabilities,-0.997525178149616,-1.0,0.7851677751662751,0.19999999999999996,-0.2530893507458352
language generation,-0.9894706411409482,-0.9995070248952428,0.8704805720858126,0.10000000000000009,-0.25462427348759453
location-based service,-0.9177255985267035,-0.9990140497904856,0.995199279891984,-0.09999999999999998,-0.2553850921063012
web intelligence,-0.9952708470917965,-0.9970421493714567,0.8701305195779367,0.10000000000000009,-0.2555456192213291
basic data,-0.972787449181695,-1.0,0.9462919437915687,0.0,-0.2566238763475316
security risk,-0.9688810597770483,-1.0,0.941341201180177,0.0,-0.25688496464921784
data points,-0.9798166216057365,-0.9970421493714567,0.948742311346702,0.0,-0.2570291149076228
interactive systems,-0.8164792159957905,-0.9866896721715553,0.873130969645447,-0.09999999999999998,-0.25750947963047466
image description,-0.9970459359205674,-0.9985210746857284,0.9623443516527477,0.0,-0.258305664738387
image translation,-0.9848688265551981,-0.9995070248952428,0.8504775716357451,0.10000000000000009,-0.2584745699536739
word sequence,-0.8899324739103744,-1.0,0.8465769865479822,0.0,-0.26083887184059806
logic design,-0.9721034510369125,-0.9995070248952428,0.8279241886282942,0.10000000000000009,-0.26092157182596526
information visualization,-0.9881276379244864,-0.9852107468572837,0.42766414962244337,0.5,-0.26141855878983167
semiconductor manufacturing,-0.0005524861878453136,-0.9807739709144688,0.5351802770415564,-0.6,-0.2615365450151894
wireless security,-0.9938016695568013,-0.997535124476214,0.9383407511126669,0.0,-0.2632490107300871
object tracking,-0.9851599128348485,-0.9595760414099088,0.7900185027754163,0.10000000000000009,-0.26367936286733523
workflow management,-0.5753379569766075,-0.9857037219620409,0.5030754613191979,0.0,-0.2644915544048626
drug design,-0.20066298342541433,-0.9970421493714567,0.9369405410811622,-0.8,-0.26519114792892723
sequential data,-0.9058142594054196,-0.9940842987429135,0.33900085012751924,0.5,-0.2652244270052035
application domains,-0.9402979152040536,-0.9990140497904856,0.7752662899434917,0.10000000000000009,-0.26601141876276185
network structure,-0.9939453839235415,-0.9950702489524279,0.9246386958043709,0.0,-0.26609423426789963
color models,-0.9842889642044663,-1.0,0.9190378556783516,0.0,-0.2663127771315287
language understanding,-0.9545676474367211,-1.0,0.8884832724908738,0.0,-0.2665210937364618
input devices,-0.9082702056159936,-0.9995070248952428,0.8416762514377156,0.0,-0.2665252447683802
energy minimization,-0.953078453038674,-0.981266946019226,0.9664949742461368,-0.09999999999999998,-0.26696260620294077
data analysis,-0.9723030860398703,-0.9625338920384521,0.9622443366504976,-0.09999999999999998,-0.2681481603569562
network performance,-0.9402484705324228,-0.9926053734286419,0.9567435115267291,-0.09999999999999998,-0.2690275831085839
casual users,-0.7152328334648776,-0.9995070248952428,0.7323598539780967,-0.09999999999999998,-0.27059500109550594
binary decision,-0.9640474728872519,-0.9970421493714567,0.6782517377606643,0.19999999999999996,-0.2707094711245111
virtual computing,-0.991530307436094,-1.0,0.8074211131669751,0.10000000000000009,-0.2710272985672797
electronic signatures,-0.9795103144004134,-0.9990140497904856,0.4943741561234185,0.3999999999999999,-0.27103755201687013
medical imaging,-0.8676979742173112,-0.9842247966477693,0.7667150072510878,0.0,-0.2713019409034982
location-based services,-0.9177255985267035,-0.9630268671432093,0.9954993248987349,-0.19999999999999996,-0.27131328519279446
digital rights,-0.9637709243836068,-0.997535124476214,0.9737960694104115,-0.09999999999999998,-0.27187749486235224
database machine,-0.9930684062215713,-1.0,0.9040356053408012,0.0,-0.27225820022019254
numerical solution,-0.9647212456052235,-0.9092925807246734,0.5844376656498476,0.19999999999999996,-0.2723940401700124
multiple solutions,-0.9966679325256337,-0.9965491742666995,0.9015852377856681,0.0,-0.2729079672516663
represent data,-0.9431019296981343,-1.0,0.8447267090063508,0.0,-0.2745938051729459
vision systems,-0.7926565377532229,-0.9960561991619423,0.8901335200280045,-0.19999999999999996,-0.27464480422179016
existing approaches,-0.9243239662413716,-0.9985210746857284,0.723258488773316,0.10000000000000009,-0.274896638038446
spatial databases,-0.9215908675130804,-0.9857037219620409,0.5062759413912086,0.30000000000000004,-0.2752546620209782
dynamic reconfiguration,-0.9736298468968482,-0.9911264481143702,0.8637295594339152,0.0,-0.27525668389432584
communication protocols,-0.9532970037523806,-0.9857037219620409,0.6357453618042708,0.19999999999999996,-0.2758138409775377
binary images,-0.9269899733988132,-0.9802809958097116,0.7003050457568636,0.10000000000000009,-0.2767414808629153
network complexity,-0.9939453839235415,-1.0,0.6857028554283144,0.19999999999999996,-0.27706063212380677
speech processing,-0.9121669736034377,-0.9945772738476707,0.7979196879531929,0.0,-0.27720613987447884
accessible design,-0.9058142594054196,-0.9980280995809712,0.7944691703755564,0.0,-0.2773432971527086
multidimensional databases,-0.8370799746399783,-0.9985210746857284,0.8257238585787867,-0.09999999999999998,-0.27746929768673
security policies,-0.9559914947375913,-0.9940842987429135,0.9393909086362955,-0.09999999999999998,-0.27767122121105237
availability constraints,-0.8676979742173112,-0.9960561991619423,0.6524978746812022,0.10000000000000009,-0.2778140746745128
single sign-on,-0.9861713531788571,-0.997535124476214,0.9711456718507776,-0.09999999999999998,-0.2781402014510733
third party,-0.4469528261793455,-0.9990140497904856,0.9314397159573935,-0.6,-0.27863179000310945
image search,-0.9970459359205674,-0.9970421493714567,0.9792468870330548,-0.09999999999999998,-0.27871029956474236
management tools,-0.9867601338640369,-0.9980280995809712,0.9697954693203981,-0.09999999999999998,-0.27874819103115256
mobile agents,-0.9525067087608524,-0.9561252156766084,0.8901835275291294,-0.09999999999999998,-0.27961209922708286
action selection,-0.9477421731123389,-0.9950702489524279,0.9226383957593638,-0.09999999999999998,-0.2800435065763507
internet usage,-0.9647212456052235,-0.9950702489524279,0.836125418812822,0.0,-0.28091651893620734
real-time tasks,-0.9484443152079093,-0.9935913236381563,0.8175726358953843,0.0,-0.2811157507376703
mobile systems,-0.9953875295974743,-0.9876756223810698,0.9577436615492325,-0.09999999999999998,-0.2813298726073279
educational games,-0.9576026903675234,-0.9886615725905842,0.9168375256288444,-0.09999999999999998,-0.28235668433231575
resource discovery,-0.9344014732965009,-0.9901404979048558,0.7924188628294244,0.0,-0.2830307770929831
